Year,Age category,Single Year of Age,Sex category,Sex,UNIT,VALUE
2004,043,43 years,-,Both sexes,Number,57266
2004,043,43 years,1,Male,Number,28545
2004,043,43 years,2,Female,Number,28721
2004,044,44 years,-,Both sexes,Number,55088
2004,044,44 years,1,Male,Number,27443
2004,044,44 years,2,Female,Number,27645
2004,045,45 years,-,Both sexes,Number,53570
2004,045,45 years,1,Male,Number,26796
2004,045,45 years,2,Female,Number,26774
2004,046,46 years,-,Both sexes,Number,53406
2004,046,46 years,1,Male,Number,26574
2004,046,46 years,2,Female,Number,26832
2004,047,47 years,-,Both sexes,Number,52076
2004,047,47 years,1,Male,Number,26141
2004,047,47 years,2,Female,Number,25935
2004,048,48 years,-,Both sexes,Number,49720
2004,048,48 years,1,Male,Number,24903
2004,048,48 years,2,Female,Number,24817
2004,049,49 years,-,Both sexes,Number,50463
2004,049,49 years,1,Male,Number,25245
2004,049,49 years,2,Female,Number,25218
2004,050,50 years,-,Both sexes,Number,49138
2004,050,50 years,1,Male,Number,24761
2004,050,50 years,2,Female,Number,24377
2004,051,51 years,-,Both sexes,Number,49708
2004,051,51 years,1,Male,Number,25144
2004,051,51 years,2,Female,Number,24564
2004,052,52 years,-,Both sexes,Number,46817
2004,052,52 years,1,Male,Number,23672
2004,052,52 years,2,Female,Number,23145
2004,053,53 years,-,Both sexes,Number,46084
2004,053,53 years,1,Male,Number,23359
2004,053,53 years,2,Female,Number,22725
2004,054,54 years,-,Both sexes,Number,46337
2004,054,54 years,1,Male,Number,23156
2004,054,54 years,2,Female,Number,23181
2004,055,55 years,-,Both sexes,Number,45654
2004,055,55 years,1,Male,Number,22862
2004,055,55 years,2,Female,Number,22792
2004,056,56 years,-,Both sexes,Number,45080
2004,056,56 years,1,Male,Number,22977
2004,056,56 years,2,Female,Number,22103
2004,057,57 years,-,Both sexes,Number,43607
2004,057,57 years,1,Male,Number,22374
2004,057,57 years,2,Female,Number,21233
2004,058,58 years,-,Both sexes,Number,41551
2004,058,58 years,1,Male,Number,21060
2004,058,58 years,2,Female,Number,20491
2004,059,59 years,-,Both sexes,Number,37996
2004,059,59 years,1,Male,Number,19188
2004,059,59 years,2,Female,Number,18808
2004,060,60 years,-,Both sexes,Number,36958
2004,060,60 years,1,Male,Number,18690
2004,060,60 years,2,Female,Number,18268
2004,061,61 years,-,Both sexes,Number,35326
2004,061,61 years,1,Male,Number,17811
2004,061,61 years,2,Female,Number,17515
2004,062,62 years,-,Both sexes,Number,32070
2004,062,62 years,1,Male,Number,16315
2004,062,62 years,2,Female,Number,15755
2004,063,63 years,-,Both sexes,Number,30888
2004,063,63 years,1,Male,Number,15571
2004,063,63 years,2,Female,Number,15317
2004,064,64 years,-,Both sexes,Number,30743
2004,064,64 years,1,Male,Number,15370
2004,064,64 years,2,Female,Number,15373
2004,065,65 years,-,Both sexes,Number,29643
2004,065,65 years,1,Male,Number,14699
2004,065,65 years,2,Female,Number,14944
2004,066,66 years,-,Both sexes,Number,27698
2004,066,66 years,1,Male,Number,13604
2004,066,66 years,2,Female,Number,14094
2004,067,67 years,-,Both sexes,Number,27756
2004,067,67 years,1,Male,Number,13476
2004,067,67 years,2,Female,Number,14280
2004,068,68 years,-,Both sexes,Number,26614
2004,068,68 years,1,Male,Number,12930
2004,068,68 years,2,Female,Number,13684
2004,069,69 years,-,Both sexes,Number,25751
2004,069,69 years,1,Male,Number,12571
2004,069,69 years,2,Female,Number,13180
2004,070,70 years,-,Both sexes,Number,24896
2004,070,70 years,1,Male,Number,12063
2004,070,70 years,2,Female,Number,12833
2004,071,71 years,-,Both sexes,Number,24051
2004,071,71 years,1,Male,Number,11459
2004,071,71 years,2,Female,Number,12592
2004,072,72 years,-,Both sexes,Number,23036
2004,072,72 years,1,Male,Number,10852
2004,072,72 years,2,Female,Number,12184
2004,073,73 years,-,Both sexes,Number,22269
2004,073,73 years,1,Male,Number,10402
2004,073,73 years,2,Female,Number,11867
2004,074,74 years,-,Both sexes,Number,21462
2004,074,74 years,1,Male,Number,9818
2004,074,74 years,2,Female,Number,11644
2004,075,75 years,-,Both sexes,Number,19889
2004,075,75 years,1,Male,Number,8732
2004,075,75 years,2,Female,Number,11157
2004,076,76 years,-,Both sexes,Number,18682
2004,076,76 years,1,Male,Number,7994
2004,076,76 years,2,Female,Number,10688
2004,077,77 years,-,Both sexes,Number,18197
2004,077,77 years,1,Male,Number,7678
2004,077,77 years,2,Female,Number,10519
2004,078,78 years,-,Both sexes,Number,16982
2004,078,78 years,1,Male,Number,6917
2004,078,78 years,2,Female,Number,10065
2004,079,79 years,-,Both sexes,Number,16248
2004,079,79 years,1,Male,Number,6492
2004,079,79 years,2,Female,Number,9756
2004,080,80 years,-,Both sexes,Number,14872
2004,080,80 years,1,Male,Number,5827
2004,080,80 years,2,Female,Number,9045
2004,081,81 years,-,Both sexes,Number,14253
2004,081,81 years,1,Male,Number,5543
2004,081,81 years,2,Female,Number,8710
2004,082,82 years,-,Both sexes,Number,12172
2004,082,82 years,1,Male,Number,4586
2004,082,82 years,2,Female,Number,7586
2004,083,83 years,-,Both sexes,Number,11384
2004,083,83 years,1,Male,Number,4185
2004,083,83 years,2,Female,Number,7199
2004,084,84 years,-,Both sexes,Number,10421
2004,084,84 years,1,Male,Number,3775
2004,084,84 years,2,Female,Number,6646
2004,085,85 years,-,Both sexes,Number,8512
2004,085,85 years,1,Male,Number,2949
2004,085,85 years,2,Female,Number,5563
2004,086,86 years,-,Both sexes,Number,6298
2004,086,86 years,1,Male,Number,2072
2004,086,86 years,2,Female,Number,4226
2004,087,87 years,-,Both sexes,Number,5869
2004,087,87 years,1,Male,Number,1812
2004,087,87 years,2,Female,Number,4057
2004,088,88 years,-,Both sexes,Number,5042
2004,088,88 years,1,Male,Number,1602
2004,088,88 years,2,Female,Number,3440
2004,089,89 years,-,Both sexes,Number,4237
2004,089,89 years,1,Male,Number,1203
2004,089,89 years,2,Female,Number,3034
2004,090,90 years,-,Both sexes,Number,3543
2004,090,90 years,1,Male,Number,995
2004,090,90 years,2,Female,Number,2548
2004,091,91 years,-,Both sexes,Number,2907
2004,091,91 years,1,Male,Number,889
2004,091,91 years,2,Female,Number,2018
2004,092,92 years,-,Both sexes,Number,2239
2004,092,92 years,1,Male,Number,598
2004,092,92 years,2,Female,Number,1641
2004,093,93 years,-,Both sexes,Number,1562
2004,093,93 years,1,Male,Number,350
2004,093,93 years,2,Female,Number,1212
2004,094,94 years,-,Both sexes,Number,1022
2004,094,94 years,1,Male,Number,226
2004,094,94 years,2,Female,Number,796
2004,095,95 years,-,Both sexes,Number,707
2004,095,95 years,1,Male,Number,174
2004,095,95 years,2,Female,Number,533
2004,096,96 years,-,Both sexes,Number,513
2004,096,96 years,1,Male,Number,137
2004,096,96 years,2,Female,Number,376
2004,097,97 years,-,Both sexes,Number,365
2004,097,97 years,1,Male,Number,69
2004,097,97 years,2,Female,Number,296
2004,098,98 years,-,Both sexes,Number,270
2004,098,98 years,1,Male,Number,58
2004,098,98 years,2,Female,Number,212
2004,646,99 years and over,-,Both sexes,Number,329
2004,646,99 years and over,1,Male,Number,77
2004,646,99 years and over,2,Female,Number,252
2005,-,All ages,-,Both sexes,Number,4133839
2005,-,All ages,1,Male,Number,2061831
2005,-,All ages,2,Female,Number,2072008
2005,200,Under 1 year,-,Both sexes,Number,61053
2005,200,Under 1 year,1,Male,Number,31490
2005,200,Under 1 year,2,Female,Number,29563
2005,001,1 year,-,Both sexes,Number,61348
2005,001,1 year,1,Male,Number,31492
2005,001,1 year,2,Female,Number,29856
2005,002,2 years,-,Both sexes,Number,59939
2005,002,2 years,1,Male,Number,30886
2005,002,2 years,2,Female,Number,29053
2005,003,3 years,-,Both sexes,Number,56638
2005,003,3 years,1,Male,Number,28651
2005,003,3 years,2,Female,Number,27987
2005,004,4 years,-,Both sexes,Number,57552
2005,004,4 years,1,Male,Number,29167
2005,004,4 years,2,Female,Number,28385
2005,005,5 years,-,Both sexes,Number,58203
2005,005,5 years,1,Male,Number,29407
2005,005,5 years,2,Female,Number,28796
2005,006,6 years,-,Both sexes,Number,57153
2005,006,6 years,1,Male,Number,29607
2005,006,6 years,2,Female,Number,27546
2005,007,7 years,-,Both sexes,Number,56899
2005,007,7 years,1,Male,Number,29312
2005,007,7 years,2,Female,Number,27587
2005,008,8 years,-,Both sexes,Number,54868
2005,008,8 years,1,Male,Number,28558
2005,008,8 years,2,Female,Number,26310
2005,009,9 years,-,Both sexes,Number,53490
2005,009,9 years,1,Male,Number,27464
2005,009,9 years,2,Female,Number,26026
2005,010,10 years,-,Both sexes,Number,53429
2005,010,10 years,1,Male,Number,27637
2005,010,10 years,2,Female,Number,25792
2005,011,11 years,-,Both sexes,Number,52627
2005,011,11 years,1,Male,Number,26862
2005,011,11 years,2,Female,Number,25765
2005,012,12 years,-,Both sexes,Number,54742
2005,012,12 years,1,Male,Number,28192
2005,012,12 years,2,Female,Number,26550
2005,013,13 years,-,Both sexes,Number,56376
2005,013,13 years,1,Male,Number,28727
2005,013,13 years,2,Female,Number,27649
2005,014,14 years,-,Both sexes,Number,59164
2005,014,14 years,1,Male,Number,30549
2005,014,14 years,2,Female,Number,28615
2005,015,15 years,-,Both sexes,Number,56558
2005,015,15 years,1,Male,Number,28897
2005,015,15 years,2,Female,Number,27661
2005,016,16 years,-,Both sexes,Number,56682
2005,016,16 years,1,Male,Number,29022
2005,016,16 years,2,Female,Number,27660
2005,017,17 years,-,Both sexes,Number,59272
2005,017,17 years,1,Male,Number,30059
2005,017,17 years,2,Female,Number,29213
2005,018,18 years,-,Both sexes,Number,59899
2005,018,18 years,1,Male,Number,30715
2005,018,18 years,2,Female,Number,29184
2005,019,19 years,-,Both sexes,Number,60352
2005,019,19 years,1,Male,Number,31116
2005,019,19 years,2,Female,Number,29236
2005,020,20 years,-,Both sexes,Number,64101
2005,020,20 years,1,Male,Number,32231
2005,020,20 years,2,Female,Number,31870
2005,021,21 years,-,Both sexes,Number,63418
2005,021,21 years,1,Male,Number,31524
2005,021,21 years,2,Female,Number,31894
2005,022,22 years,-,Both sexes,Number,68696
2005,022,22 years,1,Male,Number,34270
2005,022,22 years,2,Female,Number,34426
2005,023,23 years,-,Both sexes,Number,69271
2005,023,23 years,1,Male,Number,34480
2005,023,23 years,2,Female,Number,34791
2005,024,24 years,-,Both sexes,Number,73995
2005,024,24 years,1,Male,Number,37476
2005,024,24 years,2,Female,Number,36519
2005,025,25 years,-,Both sexes,Number,72197
2005,025,25 years,1,Male,Number,36735
2005,025,25 years,2,Female,Number,35462
2005,026,26 years,-,Both sexes,Number,70878
2005,026,26 years,1,Male,Number,35330
2005,026,26 years,2,Female,Number,35548
2005,027,27 years,-,Both sexes,Number,67672
2005,027,27 years,1,Male,Number,33461
2005,027,27 years,2,Female,Number,34211
2005,028,28 years,-,Both sexes,Number,68416
2005,028,28 years,1,Male,Number,34538
2005,028,28 years,2,Female,Number,33878
2005,029,29 years,-,Both sexes,Number,66040
2005,029,29 years,1,Male,Number,34077
2005,029,29 years,2,Female,Number,31963
2005,030,30 years,-,Both sexes,Number,67332
2005,030,30 years,1,Male,Number,34749
2005,030,30 years,2,Female,Number,32583
2005,031,31 years,-,Both sexes,Number,66287
2005,031,31 years,1,Male,Number,32631
2005,031,31 years,2,Female,Number,33656
2005,032,32 years,-,Both sexes,Number,69336
2005,032,32 years,1,Male,Number,34824
2005,032,32 years,2,Female,Number,34512
2005,033,33 years,-,Both sexes,Number,66528
2005,033,33 years,1,Male,Number,33111
2005,033,33 years,2,Female,Number,33417
2005,034,34 years,-,Both sexes,Number,66291
2005,034,34 years,1,Male,Number,33433
2005,034,34 years,2,Female,Number,32858
2005,035,35 years,-,Both sexes,Number,66390
2005,035,35 years,1,Male,Number,33909
2005,035,35 years,2,Female,Number,32481
2005,036,36 years,-,Both sexes,Number,63451
2005,036,36 years,1,Male,Number,32397
2005,036,36 years,2,Female,Number,31054
2005,037,37 years,-,Both sexes,Number,60704
2005,037,37 years,1,Male,Number,30158
2005,037,37 years,2,Female,Number,30546
2005,038,38 years,-,Both sexes,Number,60327
2005,038,38 years,1,Male,Number,30504
2005,038,38 years,2,Female,Number,29823
2005,039,39 years,-,Both sexes,Number,61265
2005,039,39 years,1,Male,Number,30816
2005,039,39 years,2,Female,Number,30449
2005,040,40 years,-,Both sexes,Number,60749
2005,040,40 years,1,Male,Number,30069
2005,040,40 years,2,Female,Number,30680
2005,041,41 years,-,Both sexes,Number,59350
2005,041,41 years,1,Male,Number,29897
2005,041,41 years,2,Female,Number,29453
2005,042,42 years,-,Both sexes,Number,59150
2005,042,42 years,1,Male,Number,29473
2005,042,42 years,2,Female,Number,29677
2005,043,43 years,-,Both sexes,Number,57479
2005,043,43 years,1,Male,Number,28692
2005,043,43 years,2,Female,Number,28787
2005,044,44 years,-,Both sexes,Number,57401
2005,044,44 years,1,Male,Number,28929
2005,044,44 years,2,Female,Number,28472
2005,045,45 years,-,Both sexes,Number,55771
2005,045,45 years,1,Male,Number,27748
2005,045,45 years,2,Female,Number,28023
2005,046,46 years,-,Both sexes,Number,54132
2005,046,46 years,1,Male,Number,27217
2005,046,46 years,2,Female,Number,26915
2005,047,47 years,-,Both sexes,Number,53575
2005,047,47 years,1,Male,Number,26699
2005,047,47 years,2,Female,Number,26876
2005,048,48 years,-,Both sexes,Number,52026
2005,048,48 years,1,Male,Number,26300
2005,048,48 years,2,Female,Number,25726
2005,049,49 years,-,Both sexes,Number,49916
2005,049,49 years,1,Male,Number,24888
2005,049,49 years,2,Female,Number,25028
2005,050,50 years,-,Both sexes,Number,51298
2005,050,50 years,1,Male,Number,25859
2005,050,50 years,2,Female,Number,25439
2005,051,51 years,-,Both sexes,Number,48958
2005,051,51 years,1,Male,Number,24553
2005,051,51 years,2,Female,Number,24405
2005,052,52 years,-,Both sexes,Number,49492
2005,052,52 years,1,Male,Number,25172
2005,052,52 years,2,Female,Number,24320
2005,053,53 years,-,Both sexes,Number,46966
2005,053,53 years,1,Male,Number,23638
2005,053,53 years,2,Female,Number,23328
2005,054,54 years,-,Both sexes,Number,46345
2005,054,54 years,1,Male,Number,23672
2005,054,54 years,2,Female,Number,22673
2005,055,55 years,-,Both sexes,Number,46628
2005,055,55 years,1,Male,Number,23249
2005,055,55 years,2,Female,Number,23379
2005,056,56 years,-,Both sexes,Number,45435
2005,056,56 years,1,Male,Number,22815
2005,056,56 years,2,Female,Number,22620
2005,057,57 years,-,Both sexes,Number,44865
2005,057,57 years,1,Male,Number,22957
2005,057,57 years,2,Female,Number,21908
2005,058,58 years,-,Both sexes,Number,43325
2005,058,58 years,1,Male,Number,22101
2005,058,58 years,2,Female,Number,21224
2005,059,59 years,-,Both sexes,Number,41173
2005,059,59 years,1,Male,Number,20855
2005,059,59 years,2,Female,Number,20318
2005,060,60 years,-,Both sexes,Number,38127
2005,060,60 years,1,Male,Number,19105
2005,060,60 years,2,Female,Number,19022
2005,061,61 years,-,Both sexes,Number,36902
2005,061,61 years,1,Male,Number,18749
2005,061,61 years,2,Female,Number,18153
2005,062,62 years,-,Both sexes,Number,34796
2005,062,62 years,1,Male,Number,17387
2005,062,62 years,2,Female,Number,17409
2005,063,63 years,-,Both sexes,Number,31716
2005,063,63 years,1,Male,Number,16073
2005,063,63 years,2,Female,Number,15643
2005,064,64 years,-,Both sexes,Number,30544
2005,064,64 years,1,Male,Number,15409
2005,064,64 years,2,Female,Number,15135
2005,065,65 years,-,Both sexes,Number,30821
2005,065,65 years,1,Male,Number,15303
2005,065,65 years,2,Female,Number,15518
2005,066,66 years,-,Both sexes,Number,29073
2005,066,66 years,1,Male,Number,14403
2005,066,66 years,2,Female,Number,14670
2005,067,67 years,-,Both sexes,Number,27502
2005,067,67 years,1,Male,Number,13366
2005,067,67 years,2,Female,Number,14136
2005,068,68 years,-,Both sexes,Number,27388
2005,068,68 years,1,Male,Number,13358
2005,068,68 years,2,Female,Number,14030
2005,069,69 years,-,Both sexes,Number,26059
2005,069,69 years,1,Male,Number,12698
2005,069,69 years,2,Female,Number,13361
2005,070,70 years,-,Both sexes,Number,25491
2005,070,70 years,1,Male,Number,12318
2005,070,70 years,2,Female,Number,13173
2005,071,71 years,-,Both sexes,Number,24232
2005,071,71 years,1,Male,Number,11588
2005,071,71 years,2,Female,Number,12644
2005,072,72 years,-,Both sexes,Number,23697
2005,072,72 years,1,Male,Number,11255
2005,072,72 years,2,Female,Number,12442
2005,073,73 years,-,Both sexes,Number,22204
2005,073,73 years,1,Male,Number,10426
2005,073,73 years,2,Female,Number,11778
2005,074,74 years,-,Both sexes,Number,21743
2005,074,74 years,1,Male,Number,10089
2005,074,74 years,2,Female,Number,11654
2005,075,75 years,-,Both sexes,Number,20688
2005,075,75 years,1,Male,Number,9284
2005,075,75 years,2,Female,Number,11404
2005,076,76 years,-,Both sexes,Number,18922
2005,076,76 years,1,Male,Number,8174
2005,076,76 years,2,Female,Number,10748
2005,077,77 years,-,Both sexes,Number,18017
2005,077,77 years,1,Male,Number,7713
2005,077,77 years,2,Female,Number,10304
2005,078,78 years,-,Both sexes,Number,17165
2005,078,78 years,1,Male,Number,7096
2005,078,78 years,2,Female,Number,10069
2005,079,79 years,-,Both sexes,Number,16197
2005,079,79 years,1,Male,Number,6496
2005,079,79 years,2,Female,Number,9701
2005,080,80 years,-,Both sexes,Number,15380
2005,080,80 years,1,Male,Number,6078
2005,080,80 years,2,Female,Number,9302
2005,081,81 years,-,Both sexes,Number,13875
2005,081,81 years,1,Male,Number,5383
2005,081,81 years,2,Female,Number,8492
2005,082,82 years,-,Both sexes,Number,13145
2005,082,82 years,1,Male,Number,5009
2005,082,82 years,2,Female,Number,8136
2005,083,83 years,-,Both sexes,Number,11059
2005,083,83 years,1,Male,Number,3991
2005,083,83 years,2,Female,Number,7068
2005,084,84 years,-,Both sexes,Number,10526
2005,084,84 years,1,Male,Number,3812
2005,084,84 years,2,Female,Number,6714
2005,085,85 years,-,Both sexes,Number,9407
2005,085,85 years,1,Male,Number,3323
2005,085,85 years,2,Female,Number,6084
2005,086,86 years,-,Both sexes,Number,7308
2005,086,86 years,1,Male,Number,2430
2005,086,86 years,2,Female,Number,4878
2005,087,87 years,-,Both sexes,Number,5400
2005,087,87 years,1,Male,Number,1723
2005,087,87 years,2,Female,Number,3677
2005,088,88 years,-,Both sexes,Number,5326
2005,088,88 years,1,Male,Number,1649
2005,088,88 years,2,Female,Number,3677
2005,089,89 years,-,Both sexes,Number,4155
2005,089,89 years,1,Male,Number,1263
2005,089,89 years,2,Female,Number,2892
2005,090,90 years,-,Both sexes,Number,3676
2005,090,90 years,1,Male,Number,1024
2005,090,90 years,2,Female,Number,2652
2005,091,91 years,-,Both sexes,Number,2921
2005,091,91 years,1,Male,Number,832
